,countrycode,year,emp,avh,i_emp,yr_sch,source,labsh,i_labsh,i_labsh2,comp_sh,lab_sh1,lab_sh2,lab_sh3,lab_sh4,i_comp_sh,i_lab_sh1,i_lab_sh2,i_lab_sh3,i_lab_sh4
1208,BHS,2012.0,176741.67,,ILO (interpolated),,,0.39721027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.38549396,,,0.4435349,0.39721027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1209,BHS,2013.0,175644.02,,ILO (interpolated),,,0.39721027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.38549396,,,0.4435349,0.39721027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1210,BHS,2014.0,184021.55,,ILO (interpolated),,,0.39721027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.38549396,,,0.4435349,0.39721027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1211,BHS,2015.0,191216.61,,ILO (interpolated),,,0.39721027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.38549396,,,0.4435349,0.39721027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1212,BHS,2016.0,193043.98,,ILO (interpolated),,,0.39721027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.38549396,,,0.4435349,0.39721027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1213,BHS,2017.0,202652.05,,ILO (interpolated),,,0.39721027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.38549396,,,0.4435349,0.39721027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1214,BHS,2018.0,205174.4,,ILO (interpolated),,,0.39721027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.38549396,,,0.4435349,0.39721027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1215,BHS,2019.0,207315.56,,ILO (interpolated),,,0.39721027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.38549396,,,0.4435349,0.39721027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1216,BIH,1970.0,1410789.6,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1217,BIH,1971.0,1420069.2,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1218,BIH,1972.0,1429583.4,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1219,BIH,1973.0,1439003.9,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1220,BIH,1974.0,1447825.9,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1221,BIH,1975.0,1455707.2,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1222,BIH,1976.0,1462431.6,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1223,BIH,1977.0,1468190.1,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1224,BIH,1978.0,1473521.8,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1225,BIH,1979.0,1479176.4,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1226,BIH,1980.0,1485591.1,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1227,BIH,1981.0,1522837.6,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1228,BIH,1982.0,1560566.0,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1229,BIH,1983.0,1598743.9,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1230,BIH,1984.0,1637350.8,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1231,BIH,1985.0,1675977.8,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1232,BIH,1986.0,1715903.0,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1233,BIH,1987.0,1756214.5,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1234,BIH,1988.0,1791555.5,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1235,BIH,1989.0,1814498.8,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1236,BIH,1990.0,1689878.9,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1237,BIH,1991.0,1012820.9,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1238,BIH,1992.0,391312.28,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1239,BIH,1993.0,182718.61,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1240,BIH,1994.0,170186.97,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1241,BIH,1995.0,188306.98,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1242,BIH,1996.0,410974.56,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1243,BIH,1997.0,618112.3,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1244,BIH,1998.0,648054.4,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1245,BIH,1999.0,652639.75,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1246,BIH,2000.0,643303.75,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1247,BIH,2001.0,634987.9,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1248,BIH,2002.0,628806.44,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1249,BIH,2003.0,622009.8,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1250,BIH,2004.0,613293.25,,TCB,,,0.6387027,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5403555,,,0.7588717,0.6387027,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1251,BIH,2005.0,604062.1,,TCB,,,0.6387027,"Adjustment 4, agriculture",Observed data,0.5403555,,,0.7588717,0.6387027,Observed data,,,Assumed constant or interpolated,Observed data
1252,BIH,2006.0,600449.0,,TCB,,,0.6488145,"Adjustment 4, agriculture",Observed data,0.55020535,,,0.7588717,0.6488145,Observed data,,,Observed data,Observed data
1253,BIH,2007.0,630798.25,,TCB,,,0.65479743,"Adjustment 4, agriculture",Observed data,0.56085455,,,0.7689135,0.65479743,Observed data,,,Observed data,Observed data
1254,BIH,2008.0,653855.8,,TCB,,,0.6648133,"Adjustment 4, agriculture",Observed data,0.57907367,,,0.79903185,0.6648133,Observed data,,,Observed data,Observed data
1255,BIH,2009.0,657563.44,,TCB,,,0.6804184,"Adjustment 4, agriculture",Observed data,0.59777135,,,0.82157695,0.6804184,Observed data,,,Observed data,Observed data
1256,BIH,2010.0,648355.94,,TCB,,,0.6711023,"Adjustment 4, agriculture",Observed data,0.5909134,,,0.8034516,0.6711023,Observed data,,,Observed data,Observed data
1257,BIH,2011.0,635964.2,,TCB,,,0.6711023,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5909134,,,0.8034516,0.6711023,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1258,BIH,2012.0,623522.75,,TCB,,,0.6711023,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5909134,,,0.8034516,0.6711023,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1259,BIH,2013.0,615753.0,,TCB,,,0.6711023,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5909134,,,0.8034516,0.6711023,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1260,BIH,2014.0,615526.75,,TCB,,,0.6711023,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5909134,,,0.8034516,0.6711023,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1261,BIH,2015.0,616872.1,,TCB,,,0.6711023,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5909134,,,0.8034516,0.6711023,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1262,BIH,2016.0,621907.56,,TCB,,,0.6711023,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5909134,,,0.8034516,0.6711023,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1263,BIH,2017.0,664349.75,,TCB,,,0.6711023,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5909134,,,0.8034516,0.6711023,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1264,BIH,2018.0,676943.0,,TCB,,,0.6711023,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5909134,,,0.8034516,0.6711023,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1265,BIH,2019.0,690263.56,,TCB,,,0.6711023,"Adjustment 4, agriculture",Assumed constant or interpolated,0.5909134,,,0.8034516,0.6711023,Assumed constant or interpolated,,,Assumed constant or interpolated,Assumed constant or interpolated
1266,BLR,1970.0,4052333.5,,TCB,,,0.47499678,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.45234784,0.5000301,0.47499678,0.5675435,0.686945,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
1267,BLR,1971.0,4146236.8,,TCB,,,0.47499678,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.45234784,0.5000301,0.47499678,0.5675435,0.686945,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
1268,BLR,1972.0,4237398.5,,TCB,,,0.47499678,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.45234784,0.5000301,0.47499678,0.5675435,0.686945,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
1269,BLR,1973.0,4312579.0,,TCB,,,0.47499678,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.45234784,0.5000301,0.47499678,0.5675435,0.686945,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
1270,BLR,1974.0,4392617.0,,TCB,,,0.47499678,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.45234784,0.5000301,0.47499678,0.5675435,0.686945,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
1271,BLR,1975.0,4453306.5,,TCB,,,0.47499678,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.45234784,0.5000301,0.47499678,0.5675435,0.686945,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
1272,BLR,1976.0,4508818.5,,TCB,,,0.47499678,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.45234784,0.5000301,0.47499678,0.5675435,0.686945,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
1273,BLR,1977.0,4584643.5,,TCB,,,0.47499678,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.45234784,0.5000301,0.47499678,0.5675435,0.686945,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
1274,BLR,1978.0,4663050.5,,TCB,,,0.47499678,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.45234784,0.5000301,0.47499678,0.5675435,0.686945,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
1275,BLR,1979.0,4728862.0,,TCB,,,0.47499678,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.45234784,0.5000301,0.47499678,0.5675435,0.686945,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
1276,BLR,1980.0,4789039.0,,TCB,,,0.47499678,"Adjustment 2, part mixed income",Assumed constant or interpolated,0.45234784,0.5000301,0.47499678,0.5675435,0.686945,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
